gene_id	conf	product
SO_1499	0.00	glgA - glycogen synthase ADP-glucose transglucosylase GlgA
SO_1500	0.00	bifunctional diguanylate cyclase with PAS sensory domains/diguanylate phosphodiesterase
SO_1501	0.00	ATP-dependent RNA helicase DEAD box family
SO_1507	0.00	C-terminal Bar domain-containing protein
SO_1511	0.00	tnpA - ISSod25 transposase TnpA_ISSod25
SO_1512	0.00	uncharacterized protein
SO_1513	0.00	unknown - lipoprotein of unknown function DUF2846
SO_1514	0.00	tnpA - ISSod1 transposase TnpA_ISSod1
SO_1518	0.00	lldG - L-lactate dehydrogenase complex protein LldG
SO_1527	0.00	xseB - exodeoxyribonuclease VII small subunit XseB
SO_1532	0.00	gcvA - predicted periplasmic protein
SO_1534	0.00	alpha/beta-hydrolase superfamily protein
SO_1541	0.00	tnpA - ISSod3 transposase TnpA_ISSod3
SO_1543	0.00	unknown - uncharacterized protein
SO_1562	0.00	tnpA - ISSod6 transposase TnpA_ISSod6
SO_1568	0.00	yfaZ - outer membrane protein YfaZ
SO_1572	0.00	rsmB - small highly charged protein
SO_1576	0.00	yfcG - disulfide reductase YfcG
SO_1579	0.00	protein of unknown function DUF2461
SO_1588	0.00	uncharacterized protein
SO_1589	0.00	uncharacterized protein
SO_1590	0.00	unknown - protein of unknown function DUF3224
SO_1595	0.00	pfaD - uncharacterized protein
SO_1600	0.00	pfaB - omega-3 polyunsaturated fatty acid synthase PfaB
SO_1603	0.00	pfaR - transcriptional regulator of eicosapentaenoic acid synthesis PfaR
SO_1610	0.00	Zn-ribbon-containing possibly nucleic-acid-binding protein DUF2310
SO_1611	0.00	uncharacterized protein
SO_1612	0.00	outer membrane lipoprotein SmpA/OmlA family
SO_1613	0.00	protein of unknown function DUF2789
SO_1616	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_1617	0.00	protein of unknown function DUF3301
SO_1618	0.00	yqcC - protein of unknown function DUF3549
SO_1620	0.00	truC - tRNA pseudouridine65 synthase TruC
SO_1621	0.00	yqcA - uncharacterized protein
SO_1622	0.00	yqcA - tRNA pseudouridine synthase C-associated flavoprotein YqcA
SO_1623	0.00	ptsG - phosphotransferase system (PTS) glucose-specific IIBC component PtsG
SO_1624	0.00	purU - formyltetrahydrofolate deformylase PurU
SO_1625	0.00	dapD - 
SO_1626	0.00	glnD - protein-P-II uridylyltransferase GlnD
SO_1627	0.00	map - methionine aminopeptidase Map
SO_1629	0.00	rpsB - 30S ribosomal protein S2 RpsB
SO_1630	0.00	tsf - translation elongation factor EF-Ts Tsf
SO_1631	0.00	pyrH - uridylate kinase PyrH
SO_1632	0.00	frr - ribosome recycling factor Frr
SO_1633	0.00	uppS - undecaprenyl diphosphate synthase UppS
SO_1634	0.00	cdsA - phosphatidate cytidylyltransferase CdsA
SO_1638	0.00	skp - periplasmic chaperone for outer membrane proteins Skp
SO_1639	0.00	lpxD - UDP-3-O-(3-hydroxymyristoyl) glucosamine n-acyltransferase LpxD
SO_1640	0.00	fabZ - (3R)-hydroxymyristoyl-(acyl-carrier-protein) dehydratase FabZ
SO_1641	0.00	lpxA - acyl-(acyl-carrier-protein)--UDP-N- acetylglucosamine O-acyltransferase LpxA
SO_1642	0.00	lpxB - lipid A disaccharide synthase LpxB
SO_1643	0.00	rnhB - ribonuclease HII RnhB
SO_1644	0.00	dnaE - DNA polymerase III alpha subunit DnaE
SO_1645	0.00	tilS - tRNA(Ile)-lysidine synthase TilS
SO_1646	0.00	kefB - diguanylate cyclase
SO_1647	0.00	kefB - glutathione-gated K(+)-efflux system KefB
SO_1648	0.00	unknown - cold shock protein Csp family
SO_1651	0.00	helicase/SNF2 family domain protein
SO_1652	0.00	hydrolase PHP family
SO_1653	0.00	cysQ - dTDP-4-dehydrorhamnose reductase family
SO_1655	0.00	cysQ - 3'(2')5'-bisphosphate nucleotidase CysQ
SO_1662	0.00	napF - protein of unknown function DUF583
SO_1672	0.00	ompW - protein of unknown function DUF925
SO_1675	0.00	metA - predicted lipoprotein
SO_1700	0.00	putative lipoprotein
SO_1701	0.00	secreted protein of unknown function
SO_1702	0.00	unknown - uncharacterized protein
SO_1705	0.00	ABC-type drugE1 family efflux system MFP component
SO_1706	0.00	ABC-type drugE1 family efflux system ATPase component
SO_1711	0.00	uncharacterized protein
SO_1713	0.00	putative lipoprotein
SO_1715	0.00	protein of unknown function DUF1415
SO_1717	0.00	putative lipoprotein
SO_1718	0.00	protein of unknown function DUF2797
SO_1727	0.00	unknown - uncharacterized protein
SO_1733	0.00	uncharacterized protein
SO_1734	0.00	glyoxalase family protein
SO_1739	0.00	protein of unknown function DUF1289
SO_1741	0.00	oleA - uncharacterized protein
SO_1747	0.00	tellurium ion resistance family protein
SO_1748	0.00	monoheme cytochrome c
SO_1753	0.00	uncharacterized protein
SO_1756	0.00	glyoxalase family protein
SO_1757	0.00	transcription activator-like effector binding domain protein
SO_1764	0.00	protein of unknown function DUF1706
SO_1765	0.00	unknown - uncharacterized protein
SO_1767	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_1773	0.00	srpA - 
SO_1774	0.00	sdaR - transcriptional repressor of glycerate utilization SdaR
SO_1775	0.00	mtrB - uracil-DNA glycosylase superfamily protein
SO_1781	0.00	mtrE - extracellular respiratory sytem outer membrane component MtrE
SO_1783	0.00	feoA - ferrous iron transport protein A FeoA
SO_1784	0.00	feoB - ferrous iron transport protein B FeoB
SO_1786	0.00	glnS - glutaminyl-tRNA synthetase GlnS
SO_1789	0.00	lpxH - UDP-23-diacylglucosamine hydrolase LpxH
SO_1799	0.00	mopI - molybdenum-pterin binding protein MopI
SO_1814	0.00	comFB - late competence development protein ComFB
SO_1816	0.00	periplasmic protein of unknown function DUF2057
SO_1817	0.00	primosomal replication protein N'-like protein
SO_1824	0.00	ttpC - TonB2 energy transduction system periplasmic component
SO_1830	0.00	diguanylate cyclase
SO_1831	0.00	ppiC - putative outer membrane lipoprotein of unknown function DUF885
SO_1836	0.00	unknown - protein of unknown function DUF1260
SO_1843	0.00	exeS - predicted membrane anchored protein
SO_1845	0.00	uncharacterized protein
SO_1846	0.00	uncharacterized protein
SO_1848	0.00	uncharacterized protein
SO_1849	0.00	uncharacterized protein
SO_1850	0.00	rlmL - DnaJ domain protein
SO_1852	0.00	uup - thioredoxin/glutaredoxin 2 family protein
SO_1853	0.00	uup - Reg family ATPase involved in maintaining contact-dependent viability Uup
SO_1854	0.00	rmf - outer membrane protein required for motility and nitrate resistance
SO_1855	0.00	rmf - ribosome modulation factor Rmf
SO_1856	0.00	fabA - 3-hydroxydecanoyl-(acyl-carrier-protein) dehydratase FabA
SO_1857	0.00	uvrY - ATP-dependent protease Lon family
SO_1860	0.00	uvrY - two component signal transduction system response regulator UvrY
SO_1861	0.00	uvrC - excinuclease ABC C subunit UvrC
SO_1862	0.00	pgsA - CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase PgsA
SO_1864	0.00	uncharacterized protein
SO_1867	0.00	yceH - protein of unknown function DUF480 YceH
SO_1868	0.00	yitL - nucleic acid binding superfamily protein YitL type
SO_1869	0.00	speA - uncharacterized protein
SO_1872	0.00	surface lipoprotein with VCBS repeats
SO_1875	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_1886	0.00	putative cytoplasmic protein
SO_1888	0.00	unknown - uncharacterized protein
SO_1897	0.00	liuA - isovaleryl-CoA dehydrogenase LiuA
SO_1899	0.00	prpE - periplasmic protein with peptidoglycan binding domain
SO_1900	0.00	prpE - propionyl-CoA synthetase PrpE
SO_1902	0.00	gnd - 6-phosphogluconate dehydrogenase decarboxylating Gnd
SO_1905	0.00	tnpA - ISSod1 transposase TnpA_ISSod1
SO_1910	0.00	menA - 
SO_1913	0.00	ybaY - putative chaperone for general secretion pathway YbaY
SO_1921	0.00	yqfB - protein of unknown function DUF2986
SO_1939	0.00	uncharacterized protein
SO_1949	0.00	tnpA - invasin domain protein
SO_1950	0.00	tnpA - ISSod11 transposase TnpA_ISSod11
SO_1953	0.00	protein of unknown function DUF482
SO_1955	0.00	uncharacterized protein
SO_1956	0.00	phosphatidylethanolamine-binding protein
SO_1957	0.00	predicted periplasmic protein
SO_1958	0.00	glyoxylase-like domain protein
SO_1960	0.00	maa - uncharacterized protein
SO_1963	0.00	hmgA - 
SO_1966	0.00	protein of unknown function DUF124
SO_1969	0.00	protein of unknown function DUF55
SO_1970	0.00	uncharacterized protein
SO_1974	0.00	tnpA - ISSod3 transposase TnpA_ISSod3
SO_1978	0.00	nrtR - pyridoxal-phosphate dependent eynzyme
SO_1979	0.00	nrtR - transcriptional repressor of nicotinamide riboside utilization NrtR
SO_1980	0.00	nadR - ribose phosphate pyrophosphokinase NadR
SO_1981	0.00	nadV - nicotinamide phosphoribosyltransferase NadV
SO_1984	0.00	chrR - uncharacterized protein
SO_1985	0.00	chrR - anti-ECFsigma factor ChrR
SO_1986	0.00	RNA polymerase sigma factor ECF family 11
SO_1987	0.00	ATP-dependent protease La (LON) domain protein
SO_1988	0.00	cheV - SAM-dependent methyltransferase type 11
SO_1989	0.00	cheV - chemotaxis signal transduction system response regulator CheV
SO_1990	0.00	uncharacterized protein
SO_1991	0.00	protein of unknown function DUF2570
SO_1994	0.00	membrane-bound lytic transglycosylase MltB_2 family
SO_1995	0.00	peptidyl-prolyl cis-trans isomerase FKBP family
SO_1998	0.00	protein of unknown function DUF3389
SO_2007	0.00	putative periplasmic low complexity protein
SO_2008	0.00	protein of unknown function DUF692
SO_2009	0.00	protein of unknown function DUF2063
SO_2022	0.00	uncharacterized protein
SO_2023	0.00	tnpA - esterase/lipase/thioesterase family protein
SO_2025	0.00	tnpA - ISSod1 transposase TnpA_ISSod1
SO_2027	0.00	tnpA - uncharacterized protein
SO_2029	0.00	tnpA - ISSod2 transposase TnpA_ISSod2
SO_2032	0.00	tnpA - ISSod1 transposase TnpA_ISSod1
SO_2034	0.00	tnpA - uncharacterized protein
SO_2035	0.00	tnpA - ISSod25 transposase TnpA_ISSod25
SO_2036	0.00	int_ISSod25 - ISSod25 integrase Int_ISSod25
SO_2039	0.00	sltY - signalling protein with EAL domain
SO_2050	0.00	protein of unknown function DUF938
SO_2051	0.00	protein of unknown function
SO_2057	0.00	tnpA - ISSod1 transposase TnpA_ISSod1
SO_2061	0.00	predicted lipoprotein
SO_2062	0.00	putative periplasmic protein of unknown function DUF1318
SO_2063	0.00	outer membrane lipoprotein
SO_2075	0.00	uncharacterized protein
SO_2076	0.00	unknown - uncharacterized protein
SO_2078	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_2079	0.00	uncharacterized protein
SO_2082	0.00	rod shape-determining-related protein
SO_2090	0.00	hypE - NiFe hydrogenase accessory/formation protein HypE
SO_2095	0.00	hyaE - NiFe hydrogenase assembly chaperone HyaE
SO_2101	0.00	predicted lipoprotein
SO_2102	0.00	putative outer membrane protein of unknown function DUF3570
SO_2109	0.00	peptidoglycan-binding protein
SO_2110	0.00	peptidase family M15
SO_2111	0.00	rplY - uncharacterized protein
SO_2118	0.00	chemotaxis locus anti-sigma factor antagonist
SO_2120	0.00	cheY - chemotaxis signal transduction system response regulator CheY
SO_2121	0.00	cheA - chemotaxis signal transduction system histidine kinase CheA
SO_2122	0.00	cheW - chemotaxis signal transduction system adaptor protein CheW
SO_2123	0.00	cheR - chemotaxis signal transduction system methyl accepting sensory transducer
SO_2124	0.00	cheR - chemotaxis signal transduction system MCP methyltransferase CheR
SO_2125	0.00	cheD - chemotaxis signal transduction system chemoreceptor glutamine deamidase CheD
SO_2126	0.00	cheB - chemotaxis signal transduction system response regulator with glutamate methylesterase domain CheB
SO_2127	0.00	diguanylate cyclase with response regulator receiver modulation
SO_2128	0.00	tnpA - putative cytoplasmic protein
SO_2131	0.00	tnpA - ISSod1 transposase TnpA_ISSod1
SO_2134	0.00	tnpA - ISSod1 transposase TnpA_ISSod1
SO_2141	0.00	tnpA - ISSod16 transposase TnpA_ISSod16
SO_2146	0.00	recD - uncharacterized protein
SO_2155	0.00	glyoxalase family protein
SO_2161	0.00	tnpA - ISSod2 transposase TnpA_ISSod2
SO_2164	0.00	int_ISSod25 - ISSod25 integrase Int_ISSod25
SO_2165	0.00	tnpA - ISSod25 transposase TnpA_ISSod25
SO_2168	0.00	tnpA - ISSod1 transposase TnpA_ISSod1
SO_2172	0.00	tnpA - ISSod1 transposase TnpA_ISSod1
SO_2176	0.00	yejL - protein of unknown function DUF1414 YejL
SO_2179	0.00	queD - queosine biosynthesis protein QueD
SO_2181	0.00	yecM - uncharacterized protein
SO_2183	0.00	ppx - LD-transpeptidase ErfK/YbiS/YcfS/YnhG family
SO_2187	0.00	tnpA - ISSod11 transposase TnpA_ISSod11
SO_2199	0.00	rimK - outer membrane protein of unknown function DUF481
SO_2201	0.00	hdtR - protein of unknown function DUF413
SO_2210	0.00	tnpA - ISSod11 transposase TnpA_ISSod11
SO_2211	0.00	int_ISSod25 - ISSod25 integrase Int_ISSod25
SO_2212	0.00	tnpA - ISSod25 transposase TnpA_ISSod25
SO_2225	0.00	tnpA - carboxypeptidase-like protein
SO_2226	0.00	tnpA - ISSod3 transposase TnpA_ISSod3
SO_2228	0.00	hrpA - CBS domain containing protein
SO_2229	0.00	hrpA - ATP-dependent helicase HrpA
SO_2234	0.00	crr - uncharacterized protein
SO_2236	0.00	crr - phosphotransferase system (PTS) glucose-specific IIA component Crr
SO_2237	0.00	ptsI - phosphotransferase system (PTS) phosphoenolpyruvate-protein phosphotransferase PtsI
SO_2238	0.00	ptsH - phosphotransferase system (PTS) phosphocarrier protein HPr PtsH
SO_2239	0.00	uncharacterized protein
SO_2240	0.00	energy taxis modulating methyl accepting sensory transducer with Cache_2 sensory domain
SO_2241	0.00	malR - protein of unknown function DUF3334
SO_2247	0.00	sdaA - putative lipoprotein
SO_2251	0.00	acyP - enzyme of unknown function UPF0227
SO_2254	0.00	mfd - periplasmic protein of unknown function DUF2803
SO_2256	0.00	lolE - uncharacterized protein
SO_2272	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_2273	0.00	ndk - uncharacterized protein
SO_2275	0.00	tnpA - ISSod10 transposase TnpA ISSod10
SO_2277	0.00	ibpA - 16 kDa heat shock protein A IbpA
SO_2281	0.00	predicted Ca-binding lipoprotein
SO_2283	0.00	tnpA - ISSod3 transposase TnpA_ISSod3
SO_2292	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_2297	0.00	uncharacterized protein
SO_2298	0.00	thrS - uncharacterized protein
SO_2304	0.00	ald - alanine dehydrogenase Ald
SO_2311	0.00	ecoT - uncharacterized protein
SO_2314	0.00	tnpA - ISSod1 transposase TnpA_ISSod1
SO_2318	0.00	cheY - chemotaxis signal transduction system response regulator CheY
SO_2319	0.00	cheA - chemotaxis locus antisigma factor antogonist
SO_2321	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_2330	0.00	fldA - flavodoxin FldA
SO_2331	0.00	ybfE - ribbon-helix-helix protein repressor CopG family YbfE
SO_2332	0.00	ybfF - protein of unknown function DUF2788
SO_2333	0.00	ybfF - putative esterase YbfF
SO_2335	0.00	seqA - negative regulator of DNA replication SeqA
SO_2336	0.00	pgm - phosphoglucomutase alpha-D-glucose phosphate-specific Pgm
SO_2337	0.00	msrA - peptide methionine sulfoxide reductase MsrA
SO_2344	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_2346	0.00	gapB - lipoprotein of unknown function DUF2989
SO_2353	0.00	ydaO - protein of unknown function DUF2987
SO_2365	0.00	predicted lipoprotein
SO_2366	0.00	two component signal transduction system response regulator with DUF3369 and HD domains
SO_2368	0.00	tnpA - ISSod1 transposase TnpA_ISSod1
SO_2373	0.00	ydhB - drug:H+ antiporter DHA1 family
SO_2374	0.00	ydhB - transcriptional regulator YdhB
SO_2375	0.00	yccA - integral membrane FtsH interacting protein YccA
SO_2377	0.00	tusC - tRNA 2-thiouridine synthesizing protein C subunit TusC
SO_2381	0.00	uncharacterized protein
SO_2383	0.00	uncharacterized protein
SO_2391	0.00	tnpA - protein of unknown function DUF1904
SO_2392	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_2396	0.00	protein of unknown function DUF2058
SO_2397	0.00	pyrF - 
SO_2407	0.00	glycine radical enzyme YjjI family
SO_2417	0.00	yfaE - ferredoxin cofactor maintenance protein YfaE
SO_2418	0.00	tnpA - ISSod5 transposase TnpA_ISSod5
SO_2419	0.00	fadH - NADP-dependent 24-dienoyl-CoA reductase FadH
SO_2420	0.00	sppA - signal peptide peptidase SppA
SO_2421	0.00	ansA - L-asparaginase I AnsA
SO_2422	0.00	protein of unknown function DUF1315
SO_2423	0.00	putative membrane protein
SO_2424	0.00	zinc carboxypeptidase domain protein
SO_2426	0.00	two component signal transduction system response regulator
SO_2427	0.00	ruvB - ArgR-regulated TonB-dependent receptor
SO_2429	0.00	ruvB - Holliday junction DNA helicase RuvB
SO_2430	0.00	ruvA - Holliday junction DNA helicase RuvA
SO_2431	0.00	ruvC - crossover junction endodeoxyribonuclease RuvC
SO_2432	0.00	yebC - DNA-binding regulatory protein YebC
SO_2439	0.00	serine rich protein
SO_2442	0.00	thiS - sulphur carrier protein ThiS
SO_2457	0.00	yciI - protein of unknown function YciI
SO_2463	0.00	tnpA - ISSod1 transposase TnpA_ISSod1
SO_2470	0.00	dapE - glutathione-dependent thiol reductase
SO_2476	0.00	polysaccharide biosynthesis protein
SO_2478	0.00	kdsB - 3-deoxy-D-manno-octulosonate cytidylyltransferase KdsB
SO_2497	0.00	SEC-C domain protein
SO_2498	0.00	bifunctional diguanylate cyclase/phosphodiesterase with GAF and PAS sensory domains
SO_2500	0.00	s4P - 30S ribosomal protein S4P
SO_2501	0.00	queE - queuosine biosynthesis radical activating enzyme QueE
SO_2503	0.00	queC - queuosine biosynthesis ATPase QueC
SO_2504	0.00	uvrB - rhombosortase
SO_2506	0.00	uvrB - excinuclease ABC B subunit UvrB
SO_2507	0.00	rnfA - bifunctional diguanylate cyclase/phosphodiesterase
SO_2508	0.00	rnfA - ion (H+ or Na+)-translocating NADH:ferredoxin oxidoreductase subunit RnfA
SO_2517	0.00	uncharacterized protein
SO_2518	0.00	uncharacterized protein
SO_2529	0.00	def - predicted rhombotail lipoprotein
SO_2533	0.00	periplasmic protein of unknown function DUF3108
SO_2538	0.00	two component signal transduction system response regulator
SO_2539	0.00	two component signal transduction system response regulator with cyclic diguanylate phosphodiesterase activity and PAS sensory domain
SO_2540	0.00	two component signal transduction system response regulator
SO_2541	0.00	two component signal transduction system response regulator
SO_2542	0.00	signaling protein with FIST domain
SO_2543	0.00	two component signal transduction system histidine kinase
SO_2544	0.00	two component signal transduction system hybrid histidine kinase/response regulator with Hpt domain
SO_2545	0.00	cheC - two component signal transduction system histidine kinase with PAS sensory domain
SO_2546	0.00	cheC - chemotaxis signal transduction system inhibitor of MCP methylation CheC
SO_2547	0.00	cheY - chemotaxis signal transduction system response regulator CheY
SO_2549	0.00	osmY - osmotic shock-inducible lipoprotein OsmY
SO_2550	0.00	cAMP binding protein
SO_2551	0.00	transcriptional regulator Crp/Fnr family
SO_2552	0.00	uncharacterized protein
SO_2553	0.00	unknown - bon domain-containing protein
SO_2557	0.00	dnaQ - TIGR03503 family protein
SO_2559	0.00	dnaQ - DNA polymerase III epsilon subunit DnaQ
SO_2560	0.00	rnhA - ribonuclease HI RnhA
SO_2561	0.00	transcriptional regulator LysR family
SO_2562	0.00	gloB - SAM-dependent methyltransferase type 11
SO_2563	0.00	gloB - hydroxyacylglutathione hydrolase GloB
SO_2564	0.00	membrane-bound lytic peptidoglycan transglycosylase D
SO_2565	0.00	asmA - intracellular proteinase inhibitor domain protein
SO_2569	0.00	putative cytoplasmic protein
SO_2573	0.00	ycgN - UCP006173 family protein
SO_2575	0.00	ycgL - protein of unknown function DUF709 YcgL
SO_2582	0.00	peptidase S33 family
SO_2585	0.00	yeaZ - uncharacterized protein
SO_2595	0.00	BNR repeat protein
SO_2596	0.00	putative periplasmic protein of unknown function DUF1329
SO_2597	0.00	outer membrane protein of unknown function DUF1302
SO_2598	0.00	pepN - protein of unknown function DUF2835
SO_2600	0.00	pepN - alanyl aminopeptidase PepN
SO_2601	0.00	prc - periplasmic C-terminal processing protease Prc
SO_2602	0.00	proQ - activator protein ProQ
SO_2603	0.00	yebR - free methionine-R-sulfoxide reductase YebR
SO_2604	0.00	yebG - UV induced SOS regulon protein YebG
SO_2605	0.00	PqiA family protein
SO_2630	0.00	rluE - 23S rRNA pseudouridine2457 synthase RluE
SO_2637	0.00	ldh - uncharacterized protein
SO_2642	0.00	protein of unknown function DUF1285
SO_2650	0.00	C - uncharacterized protein
SO_2656	0.00	Mu phage uncharacterized protein
SO_2658	0.00	kil - Mu phage uncharacterized protein
SO_2659	0.00	kil - Mu phage protein Kil
SO_2660	0.00	Mu phage protein of unknown function DUF3164
SO_2661	0.00	Mu phage uncharacterized protein
SO_2663	0.00	Mu phage uncharacterized protein
SO_2664	0.00	Mu phage uncharacterized protein
SO_2665	0.00	Mu phage uncharacterized protein
SO_2666	0.00	gemA - Mu phage uncharacterized protein
SO_2667	0.00	gemA - Mu phage host gene modulation protein GemA
SO_2668	0.00	mor - Mu phage middle operon regulator Mor
SO_2669	0.00	Mu phage protein of unknown function
SO_2670	0.00	lys - Mu phage periplasmic protein of unknown function
SO_2671	0.00	lys - Mu phage endolysin Lys
SO_2672	0.00	e18 - Mu phage uncharacterized protein E18
SO_2673	0.00	com - Mu phage uncharacterized protein
SO_2676	0.00	gp26 - Mu phage uncharacterized protein Gp26
SO_2677	0.00	gpD - Mu phage small terminase subunit GpD
SO_2678	0.00	gpE - Mu phage uncharacterized protein
SO_2679	0.00	gpE - Mu phage large terminase subunit GpE
SO_2680	0.00	gpH - Mu phage portal protein GpH
SO_2681	0.00	gpF - Mu phage uncharacterized protein GpF
SO_2682	0.00	Mu phage uncharacterized protein
SO_2683	0.00	gpI - Mu phage uncharacterized protein
SO_2685	0.00	gpT - Mu phage major head subunit GpT
SO_2686	0.00	Mu phage uncharacterized protein
SO_2687	0.00	Mu phage uncharacterized protein
SO_2688	0.00	Mu phage uncharacterized protein
SO_2689	0.00	gpG - Mu phage protein of unknown function DUF1320
SO_2690	0.00	gpG - Mu phage tail completion protein GpG
SO_2691	0.00	gp38 - Mu phage uncharacterized protein
SO_2692	0.00	gp38 - Mu phage uncharacterized protein Gp38
SO_2693	0.00	gpL - Mu phage tail sheath protein GpL
SO_2694	0.00	gpM - Mu phage tail tube protein GpM
SO_2695	0.00	gp41 - Mu phage uncharacterized protein Gp41
SO_2697	0.00	gp42 - Mu phage tape measure protein Gp42
SO_2698	0.00	gpN - Mu phage DNA circulation protein GpN
SO_2699	0.00	gpP - Mu phage baseplate assembly protein GpP
SO_2700	0.00	gpV - Mu phage baseplate assembly protein GpV
SO_2701	0.00	gp46 - Mu phage uncharacterized protein Gp46
SO_2702	0.00	gpJ - Mu phage baseplate assembly protein GpJ
SO_2703	0.00	gp48 - Mu phage phage morphogenesis protein Gp48
SO_2711	0.00	thiK - predicted lipoprotein
SO_2714	0.00	ykoF - thiamin/hydroxymethyl pyrimidine-binding protein YkoF
SO_2720	0.00	lipoprotein of unknown function DUF1425
SO_2721	0.00	4-hydroxybenzoyl-CoA thioesterase family protein
SO_2722	0.00	hinT - 4-hydroxybenzoyl-CoA thioesterase family protein
SO_2723	0.00	hinT - purine nucleoside phosphoramidase HinT
SO_2724	0.00	family M61 unassigned peptidase
SO_2725	0.00	transcriptional regulator LuxR family
SO_2726	0.00	cctA - cytochrome b
SO_2727	0.00	cctA - periplasmic tetraheme cytochrome c CctA
SO_2728	0.00	htpX - Zn-dependent metalloprotease HtpX
SO_2730	0.00	pepE - dipeptidase E PepE
SO_2731	0.00	mdoG - periplasmic glucan biosynthesis protein MdoG
SO_2732	0.00	tnpA - ISSod6 transposase TnpA_ISSod6
SO_2733	0.00	tnpA - ISSod1 transposase TnpA_ISSod1
SO_2736	0.00	bioD - outer membrane protein protein of unknown function DUF3187
SO_2754	0.00	motY - smf-dependent flagellar motor protein MotY
SO_2756	0.00	tsaA - peroxiredoxin TsaA
SO_2763	0.00	nagD - nucleotide-binding protein with a TIR-like domain
SO_2766	0.00	asnB - peptidase M28A family
SO_2767	0.00	asnB - asparagine synthase glutamine-hydrolyzing AsnB
SO_2768	0.00	acyl-CoA dehydrogenase
SO_2769	0.00	garR - aldose 1-epimerase
SO_2771	0.00	garR - 2-hydroxy-3-oxopropionate reductase GarR
SO_2772	0.00	yciA - acyl-CoA thioesterase YciA
SO_2773	0.00	fabF - predicted inner membrane protein
SO_2774	0.00	fabF - 3-oxoacyl-(acyl-carrier-protein) synthase II FabF
SO_2784	0.00	rluC - 23S rRNA pseudouridine955/2504/2580 synthase RluC
SO_2789	0.00	sbcB - oxidoreductase iron/ascorbate family
SO_2792	0.00	protein of unknown function DUF1289
SO_2793	0.00	glyoxalase family protein
SO_2795	0.00	glyoxalase family protein
SO_2797	0.00	glutaredoxin
SO_2799	0.00	ycaR - predicted lipoprotein
SO_2808	0.00	protein with CobQ/CobB/MinD/ParA nucleotide binding domain
SO_2811	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_2817	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_2819	0.00	tnpA - ISSod11 transposase TnpA_ISSod11
SO_2821	0.00	yecH - probable metal-binding protein YecH
SO_2829	0.00	uncharacterized protein
SO_2832	0.00	nrdG - protein of unknown function DUF2810
SO_2835	0.00	uncharacterized protein
SO_2839	0.00	protein of unknown function DUF3010
SO_2840	0.00	protein of unknown function DUF45
SO_2841	0.00	uncharacterized protein
SO_2848	0.00	putative periplasmic protein
SO_2851	0.00	gmhB - DD-heptose 17-bisphosphate phosphatase GmhB
SO_2854	0.00	uncharacterized protein
SO_2856	0.00	putative nucleotidyltransferase DUF294
SO_2857	0.00	putative solute:sodium symporter large subunit
SO_2858	0.00	putative solute:sodium symporter small subunit
SO_2860	0.00	yeeZ - thiol:disulfide interchange protein DsbA family
SO_2861	0.00	yeeZ - NAD-dependent enzyme of unknown function YeeZ
SO_2862	0.00	cyclic di-GMP hydrolase
SO_2863	0.00	argO - membrane protein of unknown protein DUF2919
SO_2865	0.00	argO - L-arginine efflux tranporter ArgO
SO_2866	0.00	argP - arginine/lysine-responsive transcriptional regulator ArgP
SO_2867	0.00	yfgO - predicted inner membrane permease UPF0118 family YfgO
SO_2868	0.00	yfgC - SirA-like protein
SO_2869	0.00	yfgC - periplasmic Zn-dependent protease YfgC
SO_2874	0.00	tnpA - ISSod10 transposase TnpA ISSod10
SO_2876	0.00	hda - predicted lipoprotein
SO_2878	0.00	uraA - putative periplasmic protein of unknown function DUF2066
SO_2883	0.00	protein of unknown function DUF444
SO_2884	0.00	fadR - SpoVR family protein
SO_2890	0.00	protein of unknown function DUF3478
SO_2891	0.00	yceI - uncharacterized protein
SO_2893	0.00	yceI - base-induced periplasmic protein YceI
SO_2894	0.00	yaiI - protein of unknown function DUF188 YaiI
SO_2909	0.00	tnpA - ISSod6 transposase TnpA_ISSod6
SO_2917	0.00	predicted lipoprotein
SO_2918	0.00	uncharacterized protein
SO_2922	0.00	yfcH - predicted nucleoside-diphosphate sugar epimerase YfcH
SO_2929	0.00	protein of unknown function DUF3083
SO_2930	0.00	bifunctional pectinolytic enzyme/cytochrome c
SO_2931	0.00	cytochrome c lipoprotein
SO_2934	0.00	extracellular lipase Pla-1/cef family
SO_2936	0.00	rluB - sialidase superfamily protein
SO_2937	0.00	rluB - 23S rRNA pseudouridine2605 synthase RluB
SO_2938	0.00	Lambda phage encoded lipoprotein
SO_2939	0.00	Lambda phage uncharacterized protein
SO_2941	0.00	I - Lambda phage tail assembly protein I
